user_id,product_id,viewed,clicked,purchased,category,price
413,129,1,1,0,Home Appliances,1485
480,326,0,1,0,Sports,221
542,456,1,0,0,Home Appliances,552
581,241,0,0,0,Sports,1829
946,230,0,0,0,Toys,1936
22,421,1,1,0,Clothes,1825
615,358,0,0,1,Home Appliances,383
773,156,0,0,0,Perfumes,1183
696,72,1,0,0,Electronics,40
674,50,1,1,0,Toys,1594
653,262,1,1,0,Electronics,1006
860,21,1,1,1,Clothes,179
211,473,1,0,0,Home Appliances,1178
431,467,1,1,0,Electronics,1635
701,362,1,0,1,Sports,420
219,203,1,1,1,Clothes,252
357,190,1,0,0,Home Appliances,887
273,335,1,1,0,Perfumes,516
418,171,1,0,0,Perfumes,808
166,367,0,0,0,Sports,847
807,410,1,0,0,Perfumes,711
974,481,1,0,0,Perfumes,306
100,91,1,0,0,Home Appliances,72
326,369,1,1,0,Home Appliances,1585
803,154,1,1,0,Electronics,1195
333,239,1,1,0,Books,1458
584,5,1,0,0,Perfumes,1215
827,218,1,1,0,Books,565
655,272,0,1,1,Clothes,1952
212,103,0,1,0,Toys,1531
949,18,1,0,1,Clothes,1969
537,197,1,1,0,Home Appliances,1953
242,483,1,0,1,Perfumes,563
26,347,1,0,0,Toys,1816
788,370,1,0,0,Clothes,580
375,457,1,0,0,Clothes,1143
19,290,1,1,0,Perfumes,1798
98,473,1,1,0,Home Appliances,1178
962,362,1,0,0,Sports,420
243,390,1,1,0,Perfumes,208
343,55,0,0,0,Home Appliances,207
745,365,1,1,1,Toys,1364
251,198,1,0,0,Electronics,922
776,145,0,0,0,Toys,1020
517,490,1,0,1,Clothes,879
698,133,0,0,0,Toys,695
193,80,1,1,0,Sports,174
114,244,1,0,0,Sports,876
245,442,0,1,0,Perfumes,537
74,271,1,0,0,Books,1026
431,130,1,1,0,Perfumes,1570
959,493,1,0,1,Perfumes,300
250,464,1,0,0,Toys,1926
974,96,1,0,0,Toys,998
212,383,1,1,0,Home Appliances,161
505,231,0,0,0,Toys,475
336,471,1,0,1,Sports,1781
859,349,1,1,0,Electronics,1312
406,233,1,0,0,Toys,1441
256,135,1,1,0,Clothes,1158
143,83,1,1,0,Books,352
19,125,1,1,0,Books,1601
673,122,0,1,1,Toys,532
555,166,1,0,0,Books,924
750,103,1,0,0,Toys,1531
753,384,1,0,0,Books,1839
984,7,1,1,1,Perfumes,1097
862,494,1,0,0,Books,693
305,248,1,1,0,Electronics,1300
383,45,1,0,0,Perfumes,124
874,410,0,0,1,Perfumes,711
979,232,1,1,1,Perfumes,243
249,40,1,1,0,Home Appliances,1808
417,34,0,1,1,Home Appliances,372
224,123,1,1,1,Clothes,614
393,107,1,0,0,Clothes,235
539,349,1,1,0,Electronics,1312
708,270,1,1,0,Electronics,547
610,482,1,1,0,Sports,481
261,419,1,1,0,Toys,392
892,213,1,0,0,Perfumes,867
66,428,1,0,0,Home Appliances,37
928,172,1,1,1,Toys,1289
177,168,1,0,0,Books,376
763,374,1,0,0,Toys,958
464,485,0,0,0,Sports,685
77,299,1,1,0,Electronics,1022
787,45,1,1,0,Perfumes,124
531,329,1,0,0,Clothes,673
805,67,1,1,1,Electronics,1630
716,250,0,0,0,Home Appliances,1181
526,48,1,1,1,Toys,58
677,10,0,1,1,Sports,1298
953,385,1,1,1,Sports,829
617,343,1,0,0,Electronics,1504
577,444,1,1,1,Sports,1615
149,19,0,0,1,Perfumes,1186
980,341,0,1,1,Toys,257
388,105,1,1,0,Books,1046
710,60,1,0,1,Sports,1314
559,105,0,1,0,Books,1046
836,140,1,1,0,Books,44
329,120,0,0,0,Electronics,924
116,476,0,0,1,Toys,936
934,441,1,1,1,Electronics,94
723,157,1,1,0,Sports,1289
682,366,1,1,0,Sports,735
145,446,1,0,0,Clothes,1125
183,227,1,0,0,Books,1097
570,72,1,0,0,Electronics,40
815,309,1,1,1,Sports,1822
744,117,1,1,0,Clothes,1956
260,90,1,0,1,Sports,418
471,266,1,0,1,Home Appliances,806
695,102,1,0,0,Home Appliances,953
818,401,0,1,1,Toys,1728
987,103,1,1,0,Toys,1531
92,121,1,1,0,Books,1810
705,291,1,0,0,Home Appliances,1414
271,90,1,0,0,Sports,418
204,105,0,0,0,Books,1046
277,80,0,0,1,Sports,174
817,307,1,0,0,Books,661
219,461,1,1,0,Sports,1548
818,391,1,1,1,Sports,95
24,147,1,1,0,Perfumes,380
954,38,1,0,0,Home Appliances,1110
773,265,1,1,1,Sports,693
101,192,0,0,0,Electronics,1860
593,54,1,0,0,Sports,637
995,193,1,0,1,Toys,1246
840,272,1,1,0,Clothes,1952
914,448,1,1,1,Sports,815
66,328,1,1,0,Perfumes,1263
51,33,1,0,0,Clothes,805
724,27,1,0,0,Home Appliances,1439
304,315,1,1,0,Books,1540
185,481,1,0,0,Perfumes,306
347,221,0,0,0,Perfumes,117
219,18,1,0,1,Clothes,1969
684,268,0,0,0,Home Appliances,775
365,494,1,0,0,Books,693
257,7,1,0,0,Perfumes,1097
145,251,1,0,0,Clothes,881
551,241,1,0,0,Sports,1829
142,77,1,0,0,Electronics,187
803,382,1,0,0,Home Appliances,1375
745,381,1,1,1,Perfumes,175
567,309,0,1,0,Sports,1822
810,233,1,0,0,Toys,1441
166,74,0,1,0,Perfumes,36
817,70,1,0,0,Toys,1508
654,44,1,0,0,Books,1464
502,162,1,1,0,Books,1765
145,372,1,0,0,Perfumes,437
189,57,0,0,0,Sports,1017
865,60,1,1,0,Sports,1314
389,329,1,0,0,Clothes,673
729,9,1,0,1,Perfumes,1666
929,313,1,0,0,Clothes,745
619,93,0,1,0,Books,1949
314,52,1,1,0,Toys,747
419,476,1,0,0,Toys,936
82,315,1,0,0,Books,1540
75,463,1,1,0,Clothes,134
43,309,1,0,0,Sports,1822
366,409,1,1,0,Books,231
512,299,1,1,0,Electronics,1022
789,103,1,1,0,Toys,1531
651,431,1,1,1,Toys,102
801,46,1,1,1,Books,427
367,307,0,1,1,Books,661
405,343,0,0,0,Electronics,1504
769,143,1,0,0,Toys,1009
976,272,1,0,0,Clothes,1952
122,467,1,0,0,Electronics,1635
705,441,1,1,0,Electronics,94
118,55,1,1,0,Home Appliances,207
849,45,0,0,0,Perfumes,124
640,99,0,0,0,Clothes,1462
164,108,1,1,0,Perfumes,804
322,144,1,1,0,Sports,1048
212,412,1,0,1,Home Appliances,392
206,409,0,0,0,Books,231
573,426,1,0,0,Electronics,271
695,39,0,0,0,Perfumes,339
482,395,1,0,0,Perfumes,1073
757,461,0,0,0,Sports,1548
440,368,1,1,0,Toys,303
866,124,1,0,1,Toys,1344
826,257,1,0,0,Home Appliances,927
556,83,1,1,0,Books,352
682,429,1,1,0,Books,749
693,291,0,0,0,Home Appliances,1414
709,73,1,0,0,Books,1876
566,163,1,0,0,Sports,1189
235,10,0,1,0,Sports,1298
805,226,0,1,0,Home Appliances,995
729,56,1,0,1,Toys,73
374,141,1,0,0,Clothes,1722
569,475,1,0,0,Toys,528
197,459,1,0,0,Electronics,806
785,161,1,0,0,Electronics,1153
1000,480,1,1,1,Home Appliances,568
114,368,1,0,0,Toys,303
735,117,1,1,0,Clothes,1956
726,111,0,1,1,Toys,173
966,62,1,0,0,Electronics,1038
300,443,1,0,0,Sports,683
942,197,0,0,0,Home Appliances,1953
576,224,0,0,0,Home Appliances,1905
494,180,1,1,0,Toys,1492
719,301,1,0,0,Toys,1251
137,484,1,0,0,Sports,532
617,454,1,1,0,Sports,756
323,307,1,0,0,Books,661
669,130,1,0,1,Perfumes,1570
16,131,1,0,1,Books,1769
997,241,1,0,1,Sports,1829
330,146,0,0,0,Books,566
940,202,1,0,1,Perfumes,1410
608,452,1,0,0,Sports,858
348,23,1,0,0,Perfumes,1448
955,105,0,0,0,Books,1046
768,415,1,0,0,Sports,1550
186,49,1,1,1,Toys,312
425,33,0,1,0,Clothes,805
712,66,1,1,0,Toys,1701
477,129,1,0,1,Home Appliances,1485
796,217,0,1,0,Clothes,1870
540,128,1,0,0,Electronics,1276
363,166,0,1,0,Books,924
985,183,1,0,1,Toys,1130
747,99,1,0,0,Clothes,1462
483,125,0,1,0,Books,1601
185,20,1,0,0,Home Appliances,34
213,10,1,0,0,Sports,1298
463,388,0,1,1,Perfumes,901
92,376,1,0,0,Home Appliances,167
94,485,1,0,0,Sports,685
481,215,1,1,1,Electronics,1805
87,162,1,1,0,Books,1765
797,263,1,0,0,Perfumes,814
275,152,1,1,1,Electronics,673
65,356,1,0,0,Sports,1046
32,494,1,0,0,Books,693
62,1,1,0,0,Toys,1351
704,166,0,0,0,Books,924
516,421,1,1,0,Clothes,1825
819,128,1,0,1,Electronics,1276
784,69,1,0,0,Toys,567
61,373,1,1,1,Clothes,1040
38,205,1,0,0,Books,675
806,270,1,0,0,Electronics,547
349,205,0,1,0,Books,675
751,57,1,0,0,Sports,1017
725,381,1,0,0,Perfumes,175
995,422,1,1,0,Books,1065
341,238,1,0,0,Sports,1829
121,369,0,1,0,Home Appliances,1585
921,150,1,1,0,Perfumes,337
815,197,1,0,0,Home Appliances,1953
511,451,1,0,0,Toys,365
49,28,0,0,0,Sports,1825
45,377,1,0,0,Books,920
477,430,1,1,1,Home Appliances,1367
836,417,1,1,0,Electronics,517
145,480,1,0,0,Home Appliances,568
996,158,1,0,1,Perfumes,235
849,422,1,0,1,Books,1065
351,189,1,1,0,Books,1770
960,280,1,0,0,Perfumes,1338
21,246,1,0,0,Perfumes,935
53,165,1,1,1,Sports,848
409,230,0,1,1,Toys,1936
889,323,1,0,0,Books,564
321,6,1,0,0,Toys,972
953,221,1,0,1,Perfumes,117
196,357,1,1,1,Home Appliances,801
31,148,1,1,0,Perfumes,1506
630,116,0,1,0,Toys,491
734,144,1,0,0,Sports,1048
899,9,1,1,0,Perfumes,1666
441,47,1,1,1,Electronics,1276
915,31,1,1,0,Toys,1847
911,59,1,1,0,Electronics,421
428,50,0,1,0,Toys,1594
756,292,1,1,0,Sports,228
984,412,0,1,0,Home Appliances,392
770,26,0,1,0,Toys,139
459,132,1,1,1,Clothes,1631
593,257,1,0,0,Home Appliances,927
831,314,1,1,1,Clothes,1390
109,26,0,0,0,Toys,139
828,491,0,0,0,Electronics,595
337,189,1,0,0,Books,1770
533,480,1,0,0,Home Appliances,568
818,376,1,1,0,Home Appliances,167
31,162,1,1,0,Books,1765
91,98,1,0,0,Sports,956
727,54,1,0,0,Sports,637
465,43,1,1,1,Electronics,1673
69,276,0,0,0,Sports,1044
888,338,1,0,1,Perfumes,1241
887,180,1,1,1,Toys,1492
69,76,0,0,0,Sports,118
638,69,1,1,0,Toys,567
197,6,1,0,0,Toys,972
686,144,1,0,1,Sports,1048
97,150,1,1,0,Perfumes,337
557,210,1,0,1,Electronics,918
329,387,1,1,0,Books,828
399,229,1,1,1,Clothes,1573
888,443,1,0,1,Sports,683
792,392,1,0,0,Perfumes,1008
891,125,1,0,0,Books,1601
981,433,0,1,0,Home Appliances,1524
173,74,0,0,0,Perfumes,36
763,267,1,0,1,Clothes,974
445,48,1,0,0,Toys,58
698,88,1,1,0,Books,1404
119,149,1,1,0,Electronics,20
82,17,1,1,0,Perfumes,960
377,137,1,1,0,Electronics,1637
269,204,1,1,0,Electronics,443
306,339,1,0,0,Home Appliances,254
475,370,1,1,0,Clothes,580
248,17,0,0,1,Perfumes,960
18,264,0,1,1,Perfumes,503
166,442,0,1,0,Perfumes,537
730,176,1,1,0,Home Appliances,1485
137,60,1,1,0,Sports,1314
758,87,0,0,0,Sports,1636
819,497,1,0,1,Books,1944
634,233,1,0,0,Toys,1441
48,206,1,0,0,Electronics,631
214,210,0,1,0,Electronics,918
748,387,1,1,1,Books,828
610,276,1,0,1,Sports,1044
729,150,0,0,0,Perfumes,337
248,333,1,1,1,Books,973
481,187,1,1,0,Sports,1054
428,363,1,0,0,Electronics,826
838,430,1,0,1,Home Appliances,1367
995,160,1,1,1,Home Appliances,124
197,135,1,0,0,Clothes,1158
413,374,1,1,0,Toys,958
101,462,1,1,1,Sports,1736
495,3,1,0,0,Toys,1686
943,404,1,1,1,Sports,1627
53,182,1,1,0,Home Appliances,386
936,365,0,0,0,Toys,1364
66,298,1,1,0,Toys,356
414,47,1,0,0,Electronics,1276
279,408,1,0,0,Toys,288
528,357,1,1,0,Home Appliances,801
575,108,1,0,0,Perfumes,804
831,314,1,0,0,Clothes,1390
637,94,1,0,1,Clothes,594
960,484,1,1,0,Sports,532
337,97,1,0,1,Home Appliances,1701
832,116,1,1,1,Toys,491
876,174,1,1,0,Perfumes,1623
414,299,0,1,0,Electronics,1022
427,38,1,0,0,Home Appliances,1110
35,457,1,0,1,Clothes,1143
297,402,1,1,0,Books,187
544,176,1,0,1,Home Appliances,1485
807,200,1,1,0,Books,413
859,458,1,0,0,Sports,24
933,76,0,0,0,Sports,118
325,191,1,0,0,Books,1352
892,283,1,1,0,Books,1506
607,398,1,0,0,Clothes,1229
536,404,1,0,0,Sports,1627
157,385,0,0,0,Sports,829
491,283,1,0,0,Books,1506
429,35,1,0,1,Clothes,286
862,445,1,1,0,Perfumes,219
881,101,0,1,0,Sports,662
124,458,1,0,0,Sports,24
219,390,1,1,0,Perfumes,208
675,357,1,0,0,Home Appliances,801
205,51,0,1,0,Toys,536
636,126,0,0,0,Electronics,1929
757,339,0,0,0,Home Appliances,254
686,311,1,0,0,Electronics,827
8,432,1,0,0,Electronics,1785
73,315,0,1,0,Books,1540
85,233,1,1,0,Toys,1441
583,489,1,0,0,Sports,818
192,98,1,0,1,Sports,956
615,18,1,0,1,Clothes,1969
326,472,1,0,0,Sports,768
473,383,0,0,0,Home Appliances,161
257,284,0,1,0,Home Appliances,1545
179,483,1,1,0,Perfumes,563
291,434,1,1,0,Books,1263
828,397,1,1,1,Clothes,1666
995,213,1,0,0,Perfumes,867
816,170,0,0,0,Books,1104
250,191,1,1,0,Books,1352
67,164,0,1,0,Home Appliances,1497
123,342,1,0,1,Electronics,141
540,337,1,1,0,Clothes,721
857,58,1,1,0,Home Appliances,794
814,274,1,0,0,Books,845
122,20,1,1,1,Home Appliances,34
541,39,1,0,0,Perfumes,339
170,413,1,1,0,Books,1879
993,178,1,0,1,Home Appliances,988
535,186,0,0,0,Sports,1100
349,122,1,0,1,Toys,532
914,186,1,1,0,Sports,1100
834,228,1,1,0,Home Appliances,1394
339,107,1,1,1,Clothes,235
490,297,1,0,0,Home Appliances,1741
426,423,0,1,0,Toys,917
661,117,0,0,1,Clothes,1956
409,164,1,0,0,Home Appliances,1497
449,102,1,0,0,Home Appliances,953
666,63,0,0,0,Toys,1806
208,62,1,1,0,Electronics,1038
950,355,0,1,0,Home Appliances,596
173,219,1,0,0,Toys,68
171,481,1,0,0,Perfumes,306
835,474,1,0,0,Books,779
681,404,1,0,1,Sports,1627
404,270,1,0,0,Electronics,547
232,12,0,1,0,Home Appliances,1540
533,71,0,1,0,Books,334
215,80,1,1,0,Sports,174
400,189,0,1,0,Books,1770
125,2,1,0,0,Toys,874
911,278,1,0,1,Home Appliances,797
242,46,1,0,0,Books,427
598,369,0,0,0,Home Appliances,1585
11,410,1,1,0,Perfumes,711
931,122,0,0,0,Toys,532
887,35,0,1,0,Clothes,286
906,401,1,1,1,Toys,1728
926,453,1,0,0,Sports,1347
212,300,1,0,1,Toys,1168
29,7,1,0,1,Perfumes,1097
890,83,0,1,0,Books,352
293,405,1,1,1,Perfumes,1392
524,69,1,0,0,Toys,567
485,128,1,0,0,Electronics,1276
727,242,1,1,0,Books,387
98,222,1,1,0,Perfumes,1193
879,492,1,1,0,Perfumes,1919
447,286,0,0,1,Electronics,1548
600,427,1,0,0,Electronics,1888
62,52,1,1,0,Toys,747
354,231,1,1,0,Toys,475
121,23,1,0,0,Perfumes,1448
369,290,1,0,0,Perfumes,1798
464,136,1,0,0,Electronics,1786
670,89,1,0,0,Sports,522
394,171,1,0,1,Perfumes,808
423,215,1,0,0,Electronics,1805
121,474,1,1,1,Books,779
939,456,1,0,0,Home Appliances,552
6,325,1,0,0,Books,903
889,121,1,0,0,Books,1810
456,337,0,0,1,Clothes,721
173,83,1,0,0,Books,352
723,113,1,1,0,Books,1373
308,454,0,0,1,Sports,756
91,441,1,1,0,Electronics,94
267,452,1,0,1,Sports,858
449,299,1,1,1,Electronics,1022
361,325,1,1,1,Books,903
737,63,1,1,1,Toys,1806
948,368,1,1,1,Toys,303
269,381,1,1,0,Perfumes,175
966,197,1,1,0,Home Appliances,1953
833,155,1,0,0,Perfumes,178
77,218,1,1,0,Books,565
520,2,0,0,0,Toys,874
580,222,0,1,0,Perfumes,1193
172,359,0,0,0,Perfumes,313
447,303,1,0,1,Home Appliances,1951
526,136,1,0,0,Electronics,1786
971,480,0,1,1,Home Appliances,568
177,56,1,1,1,Toys,73
127,163,1,1,0,Sports,1189
148,35,1,0,1,Clothes,286
613,341,1,0,0,Toys,257
581,433,0,1,0,Home Appliances,1524
800,22,1,1,0,Electronics,1308
636,472,1,1,0,Sports,768
910,224,0,0,0,Home Appliances,1905
727,265,1,0,0,Sports,693
365,288,1,0,0,Sports,728
583,265,1,1,0,Sports,693
147,348,1,0,0,Home Appliances,442
295,20,1,0,0,Home Appliances,34
657,156,0,1,0,Perfumes,1183
509,158,1,0,0,Perfumes,235
672,271,1,1,0,Books,1026
231,487,0,0,0,Home Appliances,313
33,175,1,0,0,Sports,1924
629,353,0,0,0,Electronics,1599
307,152,1,1,0,Electronics,673
809,89,1,0,0,Sports,522
465,130,1,0,1,Perfumes,1570
425,439,1,0,0,Clothes,756
594,318,1,1,1,Home Appliances,27
90,52,1,1,1,Toys,747
271,370,0,0,0,Clothes,580
792,331,1,0,0,Books,1051
184,292,1,0,0,Sports,228
368,179,1,0,0,Clothes,771
424,254,1,0,0,Electronics,1047
886,487,0,1,0,Home Appliances,313
123,99,1,1,0,Clothes,1462
651,385,1,0,0,Sports,829
285,38,1,1,0,Home Appliances,1110
994,436,1,0,0,Perfumes,1749
320,396,1,1,0,Toys,1666
431,408,1,0,0,Toys,288
730,319,1,0,0,Toys,1325
687,315,0,1,1,Books,1540
971,436,1,0,1,Perfumes,1749
296,96,1,0,0,Toys,998
597,126,0,0,0,Electronics,1929
747,409,0,0,0,Books,231
381,162,0,0,1,Books,1765
778,453,1,0,0,Sports,1347
775,3,1,1,0,Toys,1686
608,454,1,1,0,Sports,756
849,310,1,0,1,Perfumes,1651
79,217,1,1,0,Clothes,1870
423,181,1,0,0,Toys,913
116,187,0,1,1,Sports,1054
691,311,1,1,0,Electronics,827
840,28,1,0,1,Sports,1825
793,266,1,0,1,Home Appliances,806
942,153,1,1,1,Clothes,1120
909,271,1,0,1,Books,1026
251,468,1,0,0,Clothes,881
102,267,1,0,0,Clothes,974
582,86,1,0,0,Sports,205
294,26,1,0,0,Toys,139
755,467,0,0,0,Electronics,1635
842,382,1,0,1,Home Appliances,1375
182,418,0,1,0,Perfumes,1307
540,493,1,0,1,Perfumes,300
646,150,1,1,1,Perfumes,337
595,135,1,0,1,Clothes,1158
127,90,1,0,0,Sports,418
179,400,1,0,1,Toys,834
261,473,1,0,0,Home Appliances,1178
368,88,1,0,0,Books,1404
647,159,1,1,0,Home Appliances,21
244,423,1,1,0,Toys,917
904,14,1,0,0,Toys,177
134,389,1,0,0,Sports,46
240,171,1,1,0,Perfumes,808
28,210,1,0,0,Electronics,918
320,187,1,1,0,Sports,1054
559,343,1,1,0,Electronics,1504
630,489,0,1,1,Sports,818
63,219,1,1,0,Toys,68
766,433,1,0,0,Home Appliances,1524
172,138,0,0,0,Sports,1066
371,474,0,1,0,Books,779
822,488,1,0,0,Electronics,560
431,194,1,0,1,Sports,1256
268,180,1,1,0,Toys,1492
739,265,1,1,0,Sports,693
433,130,0,0,0,Perfumes,1570
472,224,1,0,0,Home Appliances,1905
379,442,1,1,0,Perfumes,537
117,195,0,0,0,Electronics,956
463,488,0,1,1,Electronics,560
823,327,1,0,1,Perfumes,1546
561,464,1,0,0,Toys,1926
312,96,1,1,1,Toys,998
561,244,1,1,0,Sports,876
883,455,1,0,0,Sports,1006
286,325,1,1,0,Books,903
76,344,1,0,0,Books,343
622,17,1,1,1,Perfumes,960
106,300,1,0,1,Toys,1168
57,28,1,0,0,Sports,1825
299,256,1,1,0,Home Appliances,719
858,374,1,0,0,Toys,958
138,343,1,0,1,Electronics,1504
370,367,1,0,0,Sports,847
701,447,1,0,0,Sports,1529
581,31,0,1,0,Toys,1847
301,384,0,1,0,Books,1839
110,352,1,1,0,Books,187
982,412,0,1,0,Home Appliances,392
991,211,1,1,0,Home Appliances,1622
153,147,0,0,0,Perfumes,380
29,113,1,0,1,Books,1373
248,446,1,0,1,Clothes,1125
132,408,1,1,1,Toys,288
338,344,0,1,1,Books,343
51,73,1,0,0,Books,1876
702,67,1,0,0,Electronics,1630
177,285,1,0,0,Books,217
211,426,0,1,0,Electronics,271
9,398,1,0,1,Clothes,1229
636,290,0,1,1,Perfumes,1798
151,313,1,0,0,Clothes,745
801,238,1,0,0,Sports,1829
996,322,1,1,0,Clothes,296
481,452,0,1,0,Sports,858
830,257,1,0,0,Home Appliances,927
268,133,1,0,1,Toys,695
924,2,1,0,0,Toys,874
814,345,1,0,1,Electronics,553
427,119,1,0,0,Sports,1079
878,245,1,0,0,Clothes,841
929,294,1,1,0,Electronics,1559
631,263,1,0,0,Perfumes,814
329,364,0,1,0,Toys,797
614,210,1,1,0,Electronics,918
361,157,0,0,0,Sports,1289
121,145,1,1,0,Toys,1020
426,149,1,1,0,Electronics,20
199,110,1,0,0,Perfumes,90
37,150,1,1,1,Perfumes,337
279,254,1,0,0,Electronics,1047
171,129,1,1,0,Home Appliances,1485
214,397,1,1,0,Clothes,1666
267,10,1,0,1,Sports,1298
357,232,0,0,0,Perfumes,243
728,375,1,0,0,Home Appliances,334
935,39,1,0,0,Perfumes,339
827,203,1,0,0,Clothes,252
347,398,1,0,1,Clothes,1229
967,99,1,1,0,Clothes,1462
536,356,1,0,1,Sports,1046
803,348,1,0,1,Home Appliances,442
420,390,1,1,1,Perfumes,208
858,490,1,0,0,Clothes,879
804,410,0,0,0,Perfumes,711
279,315,1,0,1,Books,1540
554,207,1,0,0,Toys,279
625,339,1,1,0,Home Appliances,254
801,497,1,0,0,Books,1944
742,342,1,0,0,Electronics,141
85,432,1,0,0,Electronics,1785
749,389,1,0,0,Sports,46
506,36,0,0,1,Clothes,421
507,401,1,1,0,Toys,1728
673,110,1,0,1,Perfumes,90
871,309,1,1,0,Sports,1822
384,423,1,1,1,Toys,917
668,467,0,0,0,Electronics,1635
937,342,1,0,1,Electronics,141
314,348,1,0,1,Home Appliances,442
434,232,1,1,0,Perfumes,243
295,36,1,0,0,Clothes,421
102,39,1,1,1,Perfumes,339
13,230,1,0,0,Toys,1936
22,337,1,0,1,Clothes,721
778,364,1,0,0,Toys,797
210,37,1,0,1,Sports,635
238,57,1,0,0,Sports,1017
365,483,1,1,0,Perfumes,563
942,297,1,0,0,Home Appliances,1741
932,211,1,0,0,Home Appliances,1622
199,412,1,1,1,Home Appliances,392
359,316,1,1,0,Clothes,1194
828,405,0,1,1,Perfumes,1392
254,424,1,0,0,Clothes,1313
91,233,1,1,0,Toys,1441
387,258,1,0,0,Books,449
926,482,1,0,0,Sports,481
33,60,0,0,0,Sports,1314
691,76,1,0,0,Sports,118
27,489,0,0,0,Sports,818
641,4,1,0,0,Clothes,1453
613,231,1,0,0,Toys,475
10,2,1,0,1,Toys,874
813,128,1,0,0,Electronics,1276
232,300,0,1,0,Toys,1168
483,172,1,0,0,Toys,1289
578,462,0,1,0,Sports,1736
558,195,1,0,1,Electronics,956
61,272,1,0,0,Clothes,1952
821,259,1,0,1,Perfumes,55
369,420,1,0,0,Electronics,1241
637,134,1,0,0,Perfumes,635
67,17,1,0,0,Perfumes,960
417,98,1,1,0,Sports,956
581,320,1,1,0,Home Appliances,1879
525,490,0,0,0,Clothes,879
916,262,1,1,0,Electronics,1006
310,469,1,0,0,Perfumes,110
21,17,0,1,0,Perfumes,960
611,288,1,1,0,Sports,728
806,92,1,0,0,Sports,1180
735,205,1,0,0,Books,675
895,216,1,0,0,Clothes,257
56,265,1,0,0,Sports,693
352,243,1,0,0,Toys,1640
976,231,1,0,1,Toys,475
577,215,1,1,1,Electronics,1805
643,170,1,0,0,Books,1104
553,357,1,0,0,Home Appliances,801
576,460,1,1,0,Perfumes,1609
974,74,0,0,0,Perfumes,36
59,85,0,1,0,Books,1017
635,207,1,1,0,Toys,279
821,123,1,0,0,Clothes,614
22,12,1,0,0,Home Appliances,1540
995,367,1,0,0,Sports,847
721,45,1,1,0,Perfumes,124
836,20,1,0,1,Home Appliances,34
389,362,1,0,1,Sports,420
811,366,1,0,0,Sports,735
137,435,1,0,0,Electronics,1195
597,445,1,0,0,Perfumes,219
684,279,1,1,1,Books,655
620,129,1,0,0,Home Appliances,1485
117,425,1,0,1,Books,1926
606,39,1,0,0,Perfumes,339
323,284,1,1,0,Home Appliances,1545
343,269,1,1,1,Perfumes,74
985,247,1,1,0,Perfumes,814
454,261,1,0,0,Home Appliances,1402
306,491,0,0,0,Electronics,595
98,20,1,1,0,Home Appliances,34
353,257,1,0,0,Home Appliances,927
637,491,1,0,0,Electronics,595
168,327,0,0,0,Perfumes,1546
951,249,1,0,0,Clothes,283
345,178,1,0,0,Home Appliances,988
981,292,1,0,0,Sports,228
791,196,1,1,1,Books,1213
514,478,1,0,1,Toys,1158
480,338,1,1,0,Perfumes,1241
768,482,1,1,0,Sports,481
846,173,0,0,1,Home Appliances,1167
244,313,1,1,0,Clothes,745
738,402,1,0,0,Books,187
260,270,0,1,0,Electronics,547
852,354,1,1,0,Clothes,1435
447,383,1,0,1,Home Appliances,161
778,44,0,0,0,Books,1464
232,190,1,0,0,Home Appliances,887
496,396,1,1,0,Toys,1666
935,270,1,0,0,Electronics,547
63,224,1,0,1,Home Appliances,1905
544,316,1,1,0,Clothes,1194
305,315,1,0,0,Books,1540
375,98,1,1,0,Sports,956
282,192,1,0,0,Electronics,1860
788,9,0,1,0,Perfumes,1666
16,474,1,0,0,Books,779
620,122,1,1,1,Toys,532
939,236,1,1,1,Perfumes,537
597,495,1,0,0,Books,1111
15,8,1,1,0,Perfumes,62
200,238,1,0,1,Sports,1829
541,167,1,1,0,Home Appliances,903
667,402,1,0,0,Books,187
140,277,1,1,0,Books,1184
619,249,1,0,0,Clothes,283
774,347,1,0,0,Toys,1816
675,219,1,0,1,Toys,68
161,380,1,0,0,Perfumes,500
42,500,1,0,1,Electronics,1351
855,410,1,0,0,Perfumes,711
23,414,1,0,1,Electronics,1561
994,344,1,0,0,Books,343
527,202,0,0,0,Perfumes,1410
683,255,1,1,1,Clothes,615
236,97,1,1,0,Home Appliances,1701
646,310,1,1,1,Perfumes,1651
637,412,1,0,1,Home Appliances,392
786,336,0,0,1,Home Appliances,244
358,152,1,0,0,Electronics,673
777,283,1,0,0,Books,1506
245,260,1,0,0,Clothes,500
311,291,1,0,0,Home Appliances,1414
460,25,1,0,0,Toys,1473
239,441,1,0,0,Electronics,94
250,326,1,0,0,Sports,221
535,365,1,0,0,Toys,1364
229,460,1,1,0,Perfumes,1609
84,9,1,0,0,Perfumes,1666
840,288,1,1,0,Sports,728
952,71,0,1,0,Books,334
406,206,1,0,0,Electronics,631
405,296,1,1,1,Electronics,1315
24,235,1,0,0,Perfumes,1749
960,308,1,0,0,Home Appliances,1994
651,115,1,1,0,Sports,1237
972,418,1,0,0,Perfumes,1307
15,217,1,0,0,Clothes,1870
235,259,0,1,1,Perfumes,55
589,486,0,0,0,Electronics,397
323,154,1,1,1,Electronics,1195
117,390,1,0,0,Perfumes,208
418,448,1,0,0,Sports,815
940,244,1,1,0,Sports,876
351,358,1,1,0,Home Appliances,383
663,197,1,1,0,Home Appliances,1953
